acc1_x_mean,acc1_x_std,acc1_x_max_abs,acc1_x_min,acc1_x_rms,acc1_x_kurtosis,acc1_x_crest_factor,acc1_x_skewness,acc1_x_fft_mean,acc1_x_fft_max,acc1_x_fft_dom_freq,acc1_x_fft_energy,acc1_x_fft_band_low,acc1_x_fft_band_mid,acc1_x_fft_band_high,acc1_y_mean,acc1_y_std,acc1_y_max_abs,acc1_y_min,acc1_y_rms,acc1_y_kurtosis,acc1_y_crest_factor,acc1_y_skewness,acc1_y_fft_mean,acc1_y_fft_max,acc1_y_fft_dom_freq,acc1_y_fft_energy,acc1_y_fft_band_low,acc1_y_fft_band_mid,acc1_y_fft_band_high,acc1_z_mean,acc1_z_std,acc1_z_max_abs,acc1_z_min,acc1_z_rms,acc1_z_kurtosis,acc1_z_crest_factor,acc1_z_skewness,acc1_z_fft_mean,acc1_z_fft_max,acc1_z_fft_dom_freq,acc1_z_fft_energy,acc1_z_fft_band_low,acc1_z_fft_band_mid,acc1_z_fft_band_high,acc2_x_mean,acc2_x_std,acc2_x_max_abs,acc2_x_min,acc2_x_rms,acc2_x_kurtosis,acc2_x_crest_factor,acc2_x_skewness,acc2_x_fft_mean,acc2_x_fft_max,acc2_x_fft_dom_freq,acc2_x_fft_energy,acc2_x_fft_band_low,acc2_x_fft_band_mid,acc2_x_fft_band_high,acc2_y_mean,acc2_y_std,acc2_y_max_abs,acc2_y_min,acc2_y_rms,acc2_y_kurtosis,acc2_y_crest_factor,acc2_y_skewness,acc2_y_fft_mean,acc2_y_fft_max,acc2_y_fft_dom_freq,acc2_y_fft_energy,acc2_y_fft_band_low,acc2_y_fft_band_mid,acc2_y_fft_band_high,acc2_z_mean,acc2_z_std,acc2_z_max_abs,acc2_z_min,acc2_z_rms,acc2_z_kurtosis,acc2_z_crest_factor,acc2_z_skewness,acc2_z_fft_mean,acc2_z_fft_max,acc2_z_fft_dom_freq,acc2_z_fft_energy,acc2_z_fft_band_low,acc2_z_fft_band_mid,acc2_z_fft_band_high,label_true,label_idx
-0.19768359374999997,0.17761158872546848,0.99,-0.99,0.2657530426683766,11.672426188032102,3.725263072566665,-3.6102485521998284,3.9292459142430336,101.21399999999998,0.0,14386.691145999994,135.02497268678724,123.60256994403485,751.1886573296374,-0.173978515625,0.08905371408058528,0.99,-0.99,0.19544586946422018,56.54763626211291,5.065341097504728,-7.1963827965119105,2.157306767573739,89.077,0.0,8974.788517,104.96769433912074,79.863290701523,369.5968542258071,9.683898437500002,0.04395884791550612,9.852,9.446,9.683998209836936,3.6163440035845165,1.0173483911815535,-0.6353345160817745,20.002716224130484,4958.156,0.0,24583564.215066,4963.401086975803,23.078370231586813,154.21861239414096,0.265521484375,0.3312011454647638,0.99,-0.98,0.4244948261426457,2.13619456809488,2.332183896477315,-1.0775375257317694,6.666724110940438,135.947,0.0,32879.402348999996,179.96336444771165,194.93677124087407,1338.4479608231068,0.33710546875,0.43525306554215415,1.77,-0.95,0.5505318593187863,0.4115518568922796,3.2150727824817964,-0.15509373526227452,7.663666821562398,172.598,0.0,54621.127380000005,209.36419813857174,156.41188028399105,1603.7862947189733,-9.842972656250002,0.34652895920084276,10.98,-10.98,9.849070668405725,1.0266838804835094,1.1148259941018897,-0.9144287703378438,24.93710993927845,5039.602000000001,0.0,25413377.628266007,5069.953113571498,178.14227690592116,1160.7418639171433,arm_failure,0
-0.20494921875,0.18403588877923963,0.99,-0.99,0.27545124908956214,9.015419496521544,3.594102403521873,-2.9671726515702526,4.029933751890957,104.934,0.0,15450.623284000001,133.459573823447,136.2297770719718,766.0036233405573,-0.18089843749999998,0.13718901421964733,0.99,-0.97,0.2270353944047051,26.62726676197464,4.360553552609106,-0.7831672950874875,3.059150957962762,92.61999999999999,0.0,11048.774617999998,124.28667208302181,92.41615613886974,569.4989679745381,9.674828125000001,0.06483821324253444,9.865,9.473,9.675045387086692,-0.12132132308292443,1.0196334595129866,-0.019552935795921413,20.258971347041467,4953.512000000001,0.0,24537832.416360006,4957.51434640683,30.186011445950182,218.8552783368787,0.26790625,0.5103760399435279,5.5420000000000025,-5.171,0.5764177833286375,46.86865716263572,9.614554149218096,-0.5641102030227155,10.308502263566044,137.168,0.0,52973.711282000004,183.82260835245515,287.4427545637688,2178.0197188202496,0.313037109375,0.5337475378582737,4.464,-4.464,0.6187719014431934,29.002929358745412,7.214290083913143,-2.1639070679201406,10.927155931881288,160.27499999999998,0.0,63045.897709,235.64338811954738,342.97776556143987,2229.657920812504,-9.8306875,0.3814523489654376,11.13,-11.13,9.838085312558919,0.5096443832847801,1.1313176949848722,-0.5117241558181808,25.532397709485636,5033.312000000001,0.0,25353303.39419401,5062.6139004729475,166.0692041085157,1333.1431067563453,arm_failure,0
-0.22541992187499998,0.22360641655595195,0.99,-0.99,0.31751215835480223,5.138640432902973,3.117990825963077,-2.2563382273422614,4.842044319244725,115.41499999999999,0.0,19875.362692999995,169.23821702039737,154.159523486828,921.0076495386688,-0.19764843749999997,0.14624777454737078,0.98,-0.98,0.24587256131225785,14.671974819335997,3.985804641167733,-2.967236493525429,3.306614606806169,101.196,0.0,13044.250746,129.78820260472008,112.7038609091006,607.3078904353646,9.680494140625001,0.05865061378125317,10.17,9.275,9.680671810425757,14.318680560041763,1.0505469246459431,0.4670912840122156,20.383814658437856,4956.413,0.0,24566480.701720987,4959.092014202981,31.648346193801526,247.90000682174508,0.276634765625,0.5920915369165702,6.693,-6.693,0.6535282561914405,65.28865706153921,10.241332224506085,-1.4508549693722483,12.04950628752904,141.637,0.0,66017.776261,188.6830765819118,337.4699372444162,2570.5701020686347,0.35358007812500003,0.574690291450529,5.69,-2.1590000000000003,0.6747501780172978,15.088460578304808,8.432750634148602,1.546257041638918,11.004100678650845,181.03300000000002,0.0,76063.91860500001,244.73030349368585,304.5711202320166,2278.7524506875643,-9.834333984375,0.2715120633854272,10.93,-10.93,9.838081302611647,3.7408271076333532,1.1109889888780955,-1.3284742961403952,24.56370765131898,5035.179,0.0,25362708.09872901,5074.410269269728,157.74769711302736,1080.7149000062234,arm_failure,0
-0.18042773437499998,0.14376499464031375,0.99,-0.99,0.23070011056699777,21.307058576045286,4.291285310941402,-4.6850335677472,3.2609639676520943,92.37899999999999,0.0,11252.208456999995,119.13741520258851,112.4220626648648,606.508261819135,-0.16998046874999997,0.05829708740391988,0.99,-0.99,0.17969949959933107,150.07128928154646,5.509197280449678,-10.855878537312048,1.5244108120643223,87.03,0.0,8020.98466,96.40825258220045,48.62390273127935,246.74142338705101,9.676634765625,0.03147216966188253,9.763,9.587,9.676685945341289,-0.353251653405136,1.0089197948695798,0.005920256641401532,19.74241878496261,4954.437,0.0,24546576.025353,4956.427279717784,11.50003260724168,105.87431541036545,0.28828125000000004,0.33118238549315615,0.99,-0.98,0.4390761341299479,1.8598795965651087,2.2547342494645077,-1.0257692851151259,6.794333480124715,147.60000000000002,0.0,36170.14624800001,182.15869256266635,201.24946934301482,1362.7355424863706,0.310509765625,0.4141333570296319,1.3630000000000002,-0.97,0.5176125500344104,0.30083965475323904,2.633243721150396,-0.5905705467309953,7.143528402287425,158.981,0.0,47755.117669,193.91945209406146,157.39762066277729,1484.5697266310294,-9.852185546874999,0.35685840420323883,10.98,-10.98,9.85864635590014,0.2846169504937168,1.1137431653905525,-0.584076655039885,24.815072608543762,5044.3189999999995,0.0,25461880.158228997,5090.6794735799085,153.26193496437253,1133.5322518514681,arm_failure,0
-0.200298828125,0.18650475068983283,0.98,-0.98,0.27368529843257017,10.556037239882915,3.580754984033951,-2.9899054325785936,4.192134078183727,102.553,0.0,15089.441465000002,133.3719256051495,146.67379606138806,797.3327364266804,-0.19168554687499997,0.13689035568149854,0.99,-0.99,0.23554684960613462,19.01045706797692,4.202985509899304,-3.5593308789208487,3.130673418937993,98.143,0.0,12088.623101000001,130.43502275793782,109.7116772284935,564.4363686806328,9.6788515625,0.056763089052733855,9.884,9.476,9.679018008929805,0.7592337429088412,1.0211779738254336,-0.06806625526449021,20.110276221212985,4955.572,0.0,24558116.184424005,4958.785616828961,25.302762098113472,184.25260992466264,0.279890625,0.4573879855080469,5.3729999999999976,-4.697,0.5362299238666189,55.997560917944526,10.019955528100134,-0.06719249318582758,9.179069187759442,143.304,0.0,47958.331121999996,193.61180348398952,230.11402569865814,1935.2949520715292,0.305380859375,0.5531953181510681,5.8870000000000005,-5.8870000000000005,0.6318880670632062,40.34454222845411,9.316523443850087,-2.0232333281369415,11.002452052270263,156.35500000000002,0.0,64572.70180500001,211.45890101402918,324.25907589689723,2291.912200522531,-9.855611328125,0.4045732745511604,12.8,-12.8,9.863911708117977,5.456902532721392,1.2976596280933832,-1.0032459866327195,25.506132248479723,5046.073,0.0,25484314.885233004,5086.904005751774,163.4829318283671,1304.689050279148,arm_failure,0
-0.22473242187499998,0.20327071860593207,0.98,-0.98,0.3030241681522697,5.93596452391964,3.234065463298242,-2.610303809415864,4.396595396488,115.06299999999999,0.0,18661.440620999998,153.2380074754734,143.59439703349932,833.0926123884435,-0.19892968749999998,0.15694439120641535,0.99,-0.99,0.2533861924020328,14.004997447830274,3.9070794928010373,-2.744092974826783,3.4682246889055084,101.852,0.0,13602.50824,138.44154032694604,107.89996714615882,644.9922375756107,9.6723828125,0.07628309948533712,10.79,9.445,9.672683618459383,88.86749656746467,1.1155125531339425,6.196347527362491,20.749957989826793,4952.26,0.0,24525642.220879994,4962.060076382829,69.03200551145343,301.64712149120436,0.260255859375,0.6201318557535609,6.441,-6.441,0.6725300222736342,44.495940953945684,9.577267597136451,-0.9850031472173011,12.319365801862368,133.251,0.0,68182.184925,176.5184914058266,357.1587947298382,2632.399724942964,0.3202578125,0.6063924284510113,5.843,-2.459,0.6857673393724726,14.893095876872938,8.520382432949331,1.5319154546395095,10.852121479382653,163.972,0.0,75116.242728,236.6091007129864,297.8512565736269,2254.5348629147284,-9.859705078125,0.2797385654038654,10.97,-10.97,9.863672637135629,3.2877172130969257,1.1121618085323524,-1.5694820148310167,24.707105911638664,5048.169,0.0,25494277.655577,5088.036950357749,180.46320757372675,1081.226061359661,arm_failure,0
-0.19,0.16620904100710046,0.99,-0.99,0.252438993248864,14.158445097277369,3.9217395986929824,-3.738168103855301,3.7359046746500724,97.28,0.0,13090.764817999996,120.16508314101722,125.08026582426075,714.8821524197906,-0.16843945312499997,0.08175289228263381,0.97,-0.97,0.1872308328391053,56.31433252588534,5.180770603380203,-1.2604544247401128,1.9659756970935423,86.24099999999999,0.0,8314.017576999999,99.35220451011098,51.12382835877983,354.77972128414956,9.673375,0.03522156432854738,9.787,9.572,9.673439122112608,-0.18841274309280998,1.0117394522715364,0.15747665246981657,19.82299770767909,4952.768,0.0,24530073.716370013,4957.03455458497,16.595788895904917,120.88006739265218,0.271630859375,0.4777378604889652,4.716,-4.142,0.5495605399857008,32.37664175427158,8.581402135497767,-0.15721427812559774,9.574799482597104,139.075,0.0,49322.87069299999,176.36448539997306,231.89516994385832,2052.463811683625,0.319828125,0.5485893395133872,4.695,-4.695,0.635012041593504,21.307370234834472,7.393560570638584,-1.822100856582989,10.726439406306515,163.752,0.0,66262.028674,213.25538296682163,352.6014824284651,2190.8380620254875,-9.854707031250001,0.35203894952378706,10.95,-10.95,9.860992956784322,0.23098324018071636,1.1104358401712486,-0.4091080259806116,24.94407375375349,5045.610000000001,0.0,25474462.335354008,5080.909739865687,153.79362885101864,1175.9235859979417,arm_failure,0
-0.20647656249999996,0.1889625341024871,0.99,-0.99,0.279891782938067,8.887277293632783,3.5370813178962837,-3.2170883356220448,4.122355650026448,105.716,0.0,15856.067344,146.4049871507045,155.74437828308731,757.2960366230054,-0.185791015625,0.12157698048934266,0.99,-0.99,0.22203437497800874,30.04834992026577,4.458769033575477,-5.40861707588213,2.7714667176391607,95.125,0.0,10986.400165000001,139.53969876590824,92.71419706408793,480.0130506032681,9.682615234375,0.053079083119330725,9.827,9.512,9.68276072027062,0.2763735108518004,1.0148965034747293,-0.21712264763647465,20.085026445820997,4957.499,0.0,24577165.631485004,4960.141409756195,25.394426182071857,176.31596063773014,0.2640546875,0.33247157558470675,1.198,-0.97,0.42457299320905945,1.971797998727288,2.8216585047566767,-1.0294117245006131,6.609652850281886,135.196,0.0,32772.67508,188.07199561003043,188.28888792522193,1322.3198989871923,0.313708984375,0.3895461843774509,1.68,-0.99,0.5001595311904243,0.6068148638230135,3.3589282856262317,-0.37758387469414134,6.918472542845911,160.61899999999997,0.0,45689.52444899999,198.90155048204159,133.0814043374177,1446.0644886919395,-9.827263671875,0.36798356101905877,10.99,-10.99,9.834150862058928,0.3686653723064426,1.1175342083964679,-0.6784075601967342,25.00454883324986,5031.558999999999,0.0,25334337.466353,5064.074727298823,161.0167921820422,1201.077530664351,arm_failure,0
-0.2467421875,0.22983558988212607,0.99,-0.99,0.3372033592192551,3.3427263974776427,2.9359138039321016,-1.8760774635583304,5.071274016750841,126.332,0.0,22883.585320000002,179.53137158872087,179.0454091869343,944.740641529311,-0.202109375,0.16560294590785327,0.99,-0.99,0.26129013597196893,14.965197742332478,3.7888915803439094,-2.534637369210929,3.6428831713222816,103.47999999999999,0.0,14302.71556,138.04313013530287,122.98647460945611,675.1913702850674,9.680654296875002,0.08897161822021879,10.64,9.371,9.681063142261449,25.311418589687342,1.0990528460095856,2.262871801460298,20.900231906172582,4956.495000000001,0.0,24567880.753313005,4961.921328143019,58.921014814299355,350.5172569290366,0.268453125,0.5651954357699949,6.84,-6.641,0.6257099655091806,77.2098535281829,10.931582308270045,-0.7416316943768365,11.433453792826729,137.44799999999998,0.0,60762.729536,185.06482277766645,321.22634719770986,2432.106454781093,0.318572265625,0.5962731378604351,6.8370000000000015,-2.3080000000000003,0.6760398977570592,28.211542732012308,10.11330841947383,2.146768844959493,11.191612366431617,163.109,0.0,73208.376521,226.48860157113864,324.2787580859786,2325.4770185158086,-9.862806640625,0.2863044907790953,10.98,-10.98,9.866961289667497,2.7817683120901187,1.1128046088906067,-1.3717914748420463,25.071735244825145,5049.757,0.0,25510833.766736988,5092.847930398662,181.88632914650952,1168.701698374889,arm_failure,0
-0.1999140625,0.1758331741018915,0.99,-0.99,0.2662384974041132,11.090442166930437,3.718470491436279,-3.505864523655153,3.9321308635403383,102.356,0.0,14529.555983999997,137.97247030003052,140.2762194222165,732.30894220762,-0.174189453125,0.0763490982961713,0.97,-0.97,0.19018714570292333,77.3489265303775,5.100239510481548,-8.15616437836057,1.8902158996539178,89.185,0.0,8718.301281,106.415019255921,78.01442953664096,301.3560374184949,9.671330078125001,0.06428870455069378,9.864,9.446,9.671543750486688,0.45648459853846957,1.0198992274096603,-0.19220538240602447,20.195992201315523,4951.721,0.0,24520082.698256996,4954.626566364424,29.301905350859066,206.44152402280557,0.262693359375,0.33953281568156574,0.97,-0.95,0.4292905006919848,1.7868313114442893,2.2595421892096117,-1.073248797671924,6.957631954821168,134.499,0.0,33229.34822100001,183.56274300342096,225.81829271926188,1378.7303766663572,0.314474609375,0.42452671641378015,1.88,-0.99,0.5283154482793636,0.4657642909676958,3.5584800758038977,-0.5291907342136298,7.764104290903255,161.01100000000002,0.0,49547.83691300001,196.98718109238322,169.16480450519637,1629.222817164557,-9.85707421875,0.35913583122939313,10.99,-10.99,9.86361448451929,0.26374415610433566,1.1141960197384386,-0.6262425974480567,25.182319016741666,5046.822,0.0,25487328.06321801,5096.695549597748,154.8181095114266,1220.3423281934326,arm_failure,0
